zip,city,state,avg_lat,avg_long,rest_pr_1,rest_rv_1,rest_pr_2,rest_rv_2,rest_pr_3,rest_rv_3,rest_pr_4,rest_rv_4,shop_pr_1,shop_rv_1,shop_pr_2,shop_rv_2,shop_pr_3,shop_rv_3,shop_pr_4,shop_rv_4,loca_pr_1,loca_rv_1,loca_pr_2,loca_rv_2,loca_pr_3,loca_rv_3,loca_pr_4,loca_rv_4
15218,Pittsburgh,PA,40.426233662109155,-79.8902774403939,13,347,10,1133,0,0,0,0,7,34,6,55,2,14,0,0,2,5,0,0,0,0,0,0
15322,Clarksville,PA,39.97,-80.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15436,Fairchance,PA,39.82321775,-79.75498459999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15551,Markleton,PA,39.87,-79.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15849,Penfield,PA,41.2117307197955,-78.57019533487309,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15864,Summerville,PA,41.1,-79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15948,Revloc,PA,40.49,-78.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15949,Robinson,PA,40.41,-79.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16030,Eau Claire,PA,41.13,-79.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16034,Fenelton,PA,40.852521676666896,-79.693766728773,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
16037,Harmony,PA,40.81645361132424,-80.1299199576172,5,124,6,522,1,11,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
16051,Portersville,PA,40.94598784854792,-80.14483657745411,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16055,Sarver,PA,40.713394797373105,-79.73863491767537,3,34,5,120,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
16132,Hillsville,PA,41.0,-80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16239,Marienville,PA,41.46729394457604,-79.12632078898237,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16323,Franklin,PA,41.398583164436864,-79.82617806077572,4,35,8,114,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
16415,Fairview,PA,42.03513657129793,-80.24163464295984,3,50,5,61,1,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16501,Erie,PA,42.12562150720017,-80.08307028937287,10,275,16,780,1,108,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
16647,Hesston,PA,40.39605308886855,-78.09313320630595,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16661,Madera,PA,40.82,-78.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16665,Newry,PA,40.3931489981605,-78.4362728156224,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
16669,Petersburg,PA,40.6712753,-77.87437249999999,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16673,Roaring Spring,PA,40.33152009153442,-78.39185231844482,3,24,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16740,Mount Jewett,PA,41.7416799,-78.68350966666667,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16936,Millerton,PA,41.98,-76.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17052,Mapleton Depot,PA,40.408791,-77.936683,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17058,Mifflin,PA,40.51,-77.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17098,Williamstown,PA,40.58,-76.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17268,Waynesboro,PA,39.75282703014847,-77.56582720034109,13,195,12,295,1,18,0,0,4,5,8,22,1,1,0,0,0,0,0,0,0,0,0,0
17365,Wellsville,PA,40.07081227914684,-76.92304870282709,1,6,2,22,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
17366,Windsor,PA,39.915079999999996,-76.580412,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17772,Turbotville,PA,41.109981,-76.76687133333333,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17812,Beaver Springs,PA,40.7485565653076,-77.20973297192384,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17815,Bloomsburg,PA,41.01076951480624,-76.44862330392705,25,417,21,835,1,16,0,0,3,34,4,10,3,13,4,16,0,0,1,5,0,0,1,3
17846,Millville,PA,41.11820666666666,-76.52834,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17878,Stillwater,PA,41.192,-76.30158,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,Allentown,PA,40.57148049032999,-75.49483959889697,26,971,15,715,0,0,0,0,6,59,22,144,2,6,1,6,2,4,1,5,0,0,1,3
18428,Hawley,PA,41.436511725362145,-75.13754954667905,11,195,13,656,3,117,2,18,1,9,2,6,2,21,1,2,0,0,1,3,0,0,0,0
18451,Paupack,PA,41.395282099955296,-75.243994984314,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18517,Taylor,PA,41.382740100843975,-75.71281880087724,1,14,3,23,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0
18519,Dickson City,PA,41.462220428782814,-75.6368320003158,6,70,20,837,0,0,0,0,3,23,19,107,7,27,0,0,0,0,1,8,0,0,0,0
18801,Montrose,PA,41.83064486750028,-75.87117144319446,2,11,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18833,New Albany,PA,41.6,-76.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18976,Warrington,PA,40.23598893099364,-75.13649002811681,13,282,23,1697,2,232,0,0,3,21,25,210,7,72,2,11,2,13,0,0,0,0,0,0
19004,Bala Cynwyd,PA,40.00629957531074,-75.22914075389416,9,320,17,1364,3,199,1,66,2,4,11,130,3,46,4,70,1,4,3,22,1,3,1,4
19046,Jenkintown,PA,40.095604785166366,-75.12146822387429,12,590,22,1878,1,52,0,0,1,5,26,229,11,111,1,9,2,63,6,56,0,0,1,9
19150,Philadelphia,PA,40.073269179586696,-75.16476631872312,13,235,12,246,0,0,0,0,1,3,6,157,1,3,0,0,1,1,2,15,1,3,0,0
19330,Cochranville,PA,39.8914100577519,-75.92150520206866,1,13,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
19342,Glen Mills,PA,39.87943543545568,-75.5328924012416,11,430,33,3056,1,126,0,0,2,11,25,581,13,50,2,10,1,9,2,18,1,3,0,0
19343,Glenmoore,PA,40.10212994,-75.72257929999998,2,18,1,62,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
19344,Honey Brook,PA,40.086135046366365,-75.89958524260659,5,93,2,93,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0
19406,King of Prussia,PA,40.09042762276941,-75.38318786534603,37,1235,39,6194,8,1375,1,129,6,24,35,416,24,147,4,36,6,95,7,107,4,188,1,24
02813,Charlestown,RI,41.38665890467875,-71.64594896108385,3,154,16,821,0,0,1,284,2,4,5,109,4,38,1,3,1,2,0,0,1,3,0,0
02818,East Greenwich,RI,41.653406841204855,-71.4658314338237,9,209,42,3978,2,307,0,0,2,10,21,160,8,36,3,11,1,4,4,19,3,10,0,0
02857,North Scituate,RI,41.84286911880168,-71.59588268073057,6,130,5,216,0,0,0,0,1,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0
02895,Woonsocket,RI,42.0048242793729,-71.50321693304491,33,814,24,1228,1,20,0,0,10,69,14,78,4,18,1,4,3,20,4,30,0,0,0,0
29072,Lexington,SC,33.992299310592564,-81.22699234055965,36,796,45,2137,2,36,0,0,7,8,39,178,10,50,2,16,2,4,3,28,0,0,1,6
29113,Norway,SC,33.44,-81.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29172,West Columbia,SC,33.92132960430863,-81.07290439729702,2,25,3,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29403,Charleston,SC,32.790848090070575,-79.94142571843143,19,2687,53,13950,6,1587,2,1588,4,40,15,206,11,81,1,1,1,2,3,74,1,8,0,0
29543,Fork,SC,34.28,-79.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29574,Mullins,SC,34.20247676838491,-79.2640529280284,6,57,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29607,Greenville,SC,34.82726159338016,-82.31730207820284,18,565,28,2969,0,0,0,0,3,18,24,259,8,55,0,0,1,1,6,46,3,53,1,4
29834,Langley,SC,33.51,-81.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29845,Plum Branch,SC,33.7827921182309,-82.25643301374609,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29936,Ridgeland,SC,32.44373836656584,-80.96423787954829,10,364,6,78,0,0,0,0,1,3,2,3,1,5,0,0,0,0,0,0,0,0,0,0
57266,Summit,SD,45.1810951,-97.1027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57268,Toronto,SD,44.56458,-96.64256999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57317,Bonesteel,SD,43.07,-98.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57328,Corsica,SD,43.42,-98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57384,Wolsey,SD,44.4057832,-98.4751049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57456,Leola,SD,45.72,-98.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57472,Selby,SD,45.52067413146975,-100.0555059020995,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57632,Herreid,SD,45.8376251243735,-100.068877817535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57759,Nemo,SD,44.2235484413618,-103.51743946534401,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57760,Newell,SD,44.7140835,-103.425239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57762,Nisland,SD,44.67,-103.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57785,Sturgis,SD,44.410744693975474,-103.51419125203178,6,74,6,186,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37062,Fairview,TN,35.981885920082604,-87.12858318376871,8,126,4,58,0,0,1,7,3,9,3,6,0,0,0,0,0,0,0,0,1,3,0,0
37064,Franklin,TN,35.915671474279534,-86.88039243490948,33,1823,38,3381,2,522,0,0,6,80,37,233,24,121,2,34,2,6,4,19,2,14,1,8
37079,Indian Mound,TN,36.5556,-87.70659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37148,Portland,TN,36.57728907638907,-86.52848041488869,14,142,3,40,0,0,0,0,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
37306,Belvidere,TN,35.109377,-86.211977,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37727,Del Rio,TN,35.91,-83.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37731,Eidson,TN,36.5,-83.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37756,Huntsville,TN,36.40356233333333,-84.491872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37760,Jefferson City,TN,36.11882475640998,-83.4808284545355,18,176,4,65,0,0,0,0,1,4,3,4,0,0,2,3,0,0,1,1,0,0,1,2
37873,Surgoinsville,TN,36.485053,-82.8478818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37920,Knoxville,TN,35.937097344336976,-83.89976272633528,22,234,8,361,0,0,0,0,4,17,14,65,2,4,2,6,0,0,2,5,0,0,0,0
38011,Brighton,TN,35.48502,-89.72242,1,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38049,Mason,TN,35.38677357669225,-89.54140575474251,2,93,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38112,Memphis,TN,35.14577722034715,-89.97614878654267,7,279,6,662,1,68,0,0,0,0,8,155,5,18,0,0,1,2,4,53,2,13,0,0
38241,Palmersville,TN,36.402595520019496,-88.5865020751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38355,Medina,TN,35.800498783725864,-88.78027681372683,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38506,Algood,TN,36.17902804605034,-85.45677751536459,4,23,1,25,0,0,0,0,1,2,8,22,1,2,0,0,0,0,0,0,0,0,0,0
38569,Lancaster,TN,36.0775795,-85.86357120000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75092,Sherman,TX,33.65315598417202,-96.62245092031428,11,494,6,233,0,0,0,0,4,12,8,37,1,11,1,3,0,0,0,0,0,0,0,0
75215,Dallas,TX,32.76838144926846,-96.78325923978107,16,846,11,1577,0,0,0,0,2,7,2,10,1,68,0,0,1,5,0,0,0,0,0,0
75234,Dallas,TX,32.924204371616504,-96.88344490815723,40,1481,12,505,0,0,0,0,8,117,21,320,4,14,0,0,3,29,4,30,1,5,0,0
75254,Dallas,TX,32.950378255763205,-96.8147958571904,30,3096,40,11853,5,1479,0,0,5,67,28,539,6,201,0,0,0,0,4,101,2,32,1,18
75477,Roxton,TX,33.54,-95.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75490,Trenton,TX,33.4462497842246,-96.3139885265156,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
75762,Flint (Noonday),TX,32.198562735971144,-95.40704099461924,3,60,2,99,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0
75840,Fairfield,TX,31.714094953349317,-96.16562133747192,13,230,3,185,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
75845,Groveton,TX,31.0538469,-95.1236145,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75850,Leona,TX,31.15368052320095,-95.9683005981162,1,39,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75980,Zavalla,TX,31.186292930590266,-94.35912261172513,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76011,Arlington,TX,32.75505703972271,-97.08993299868584,35,1656,33,4237,1,146,0,0,10,149,31,278,6,45,3,29,5,59,3,7,1,3,1,8
76031,Cleburne,TX,32.34777137118721,-97.38668159616111,7,113,0,0,1,7,0,0,1,11,1,5,2,4,0,0,0,0,0,0,0,0,0,0
76040,Euless,TX,32.83064644362463,-97.09941154128452,22,925,7,756,0,0,0,0,3,31,10,108,1,5,0,0,1,5,1,2,1,5,0,0
76123,Fort Worth,TX,32.622777109586025,-97.38986420566084,8,189,0,0,0,0,0,0,1,7,2,6,0,0,0,0,0,0,0,0,1,5,0,0
76133,Fort Worth,TX,32.65064418696321,-97.37092170143214,39,1133,12,634,1,10,0,0,9,39,15,105,2,4,1,10,2,9,3,17,1,3,0,0
76247,Justin,TX,33.08370270916511,-97.29342548128,7,233,4,203,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0
76457,Hico,TX,31.98260316387996,-98.03186979181764,2,54,5,305,0,0,0,0,2,14,4,53,0,0,0,0,0,0,0,0,0,0,0,0
76466,Olden,TX,32.42,-98.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76569,Rogers,TX,30.9324019,-97.2282468,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
76627,Blum,TX,32.1433038403314,-97.39944532881951,1,5,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1,14,0,0
76665,Meridian,TX,31.909289431190423,-97.63985281048477,4,56,4,102,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76701,Waco,TX,31.554064749703578,-97.13339856533504,18,1351,17,1956,2,305,0,0,5,34,16,228,1,4,0,0,0,0,3,25,0,0,0,0
77008,Houston,TX,29.802677479627466,-95.41102319824377,34,3931,42,12156,2,498,0,0,11,325,57,1301,10,108,2,10,7,148,4,142,2,19,1,13
77009,Houston,TX,29.795916984681323,-95.37155807768198,31,1884,24,3606,0,0,0,0,8,125,12,155,3,16,2,20,2,134,1,20,0,0,1,13
77059,Houston,TX,29.612642587958078,-95.13113079756347,3,69,2,97,0,0,0,0,0,0,3,10,1,7,0,0,0,0,0,0,0,0,0,0
77090,Houston,TX,30.00678010336175,-95.43822580948348,34,945,37,3448,0,0,0,0,9,54,36,360,5,62,1,4,4,23,3,18,0,0,0,0
77316,Montgomery,TX,30.341908678813873,-95.65153761249552,2,21,3,195,0,0,0,0,2,6,1,3,0,0,0,0,1,3,0,0,0,0,0,0
77334,Dodge,TX,30.78,-95.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77401,Bellaire,TX,29.70661433263936,-95.46962975968441,14,1178,20,2849,1,154,0,0,8,33,11,129,2,8,3,19,2,15,5,26,0,0,1,3
77433,Cypress,TX,29.935616864317595,-95.69622654100641,13,910,23,2625,0,0,0,0,2,16,15,209,1,6,0,0,3,19,3,28,1,6,0,0
77476,Simonton,TX,29.677154036946803,-96.0040513377563,0,0,1,22,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0
77510,Santa Fe,TX,29.378654387663712,-95.0913123913132,11,105,4,137,0,0,0,0,4,11,2,6,0,0,1,5,0,0,0,0,0,0,0,0
77541,Freeport,TX,28.96561439274611,-95.34130055058712,18,307,15,716,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77547,Galena Park,TX,29.73386732824645,-95.23922780124686,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77612,Buna,TX,30.44817808777929,-93.96672358180024,5,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77640,Port Arthur,TX,29.923353391593317,-93.97785829623614,10,129,11,283,0,0,0,0,2,10,5,12,3,9,1,3,0,0,1,3,0,0,0,0
78009,Castroville,TX,29.356040660116054,-98.87648380851046,6,88,9,372,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0
78010,Center Point,TX,29.93751968097856,-99.05315048843973,2,14,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78056,Mico,TX,29.550890517385568,-98.9126742583495,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78066,Rio Medina,TX,29.5,-98.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78104,Beeville,TX,28.52,-97.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78116,Gillett,TX,29.13,-97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78160,Stockdale,TX,29.232736803571964,-97.95814111054028,2,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78229,San Antonio,TX,29.50715362217621,-98.5697321352835,49,4032,26,3331,1,148,0,0,8,95,33,524,4,64,3,33,2,43,2,6,1,5,0,0
78254,San Antonio,TX,29.520039113293862,-98.695719357643,11,263,10,1331,0,0,0,0,8,26,5,47,1,6,0,0,1,2,1,28,0,0,0,0
78256,San Antonio,TX,29.597072901733483,-98.6139097705453,5,117,16,3951,6,797,0,0,3,15,13,82,17,160,4,69,1,2,0,0,1,10,1,3
78335,Aransas Pass,TX,27.87,-97.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78341,Benavides,TX,27.63,-98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78606,Blanco,TX,30.092325369415413,-98.41923680035664,7,271,5,472,1,5,0,0,3,12,6,20,0,0,0,0,0,0,0,0,0,0,0,0
78626,Georgetown,TX,30.640634679728613,-97.6796655158647,29,1313,22,4234,0,0,0,0,8,37,27,393,10,61,3,29,1,26,3,47,1,5,1,6
78757,Austin,TX,30.35615199988664,-97.7331433721558,41,7624,29,9322,2,1623,0,0,12,340,50,2720,16,635,1,17,6,501,10,372,5,173,0,0
78877,Quemado,TX,28.95,-100.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79001,Adrian,TX,35.270300825263796,-102.66980657006,1,57,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79036,Fritch,TX,35.64070846898275,-101.6009982514815,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79261,Turkey,TX,34.392695,-100.897226,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79359,Seagraves,TX,32.9399516,-102.5625503,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79567,Winters,TX,31.96008375,-99.9627951,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79602,Abilene,TX,32.41497894300573,-99.7220633379586,9,159,6,330,1,144,0,0,2,4,8,50,4,20,0,0,1,2,3,13,0,0,0,0
79849,San Elizario,TX,31.59855851085012,-106.274395459391,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79904,El Paso,TX,31.843180098986238,-106.44125330669256,22,509,9,396,1,8,0,0,5,26,5,22,3,7,0,0,1,1,0,0,0,0,0,0
84022,Dugway,UT,40.39,-112.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84062,Pleasant Grove,UT,40.36111151931792,-111.74607842752243,17,1175,5,296,0,0,0,0,5,16,12,85,1,3,2,20,0,0,0,0,0,0,0,0
84119,West Valley City,UT,40.698629603903015,-111.94877726103924,48,2296,30,2324,0,0,0,0,11,125,27,236,8,30,1,4,2,3,5,35,1,4,0,0
84324,Mantua,UT,41.49,-111.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84627,Ephraim,UT,39.3589238769513,-111.58690780950528,6,77,6,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84655,Santaquin,UT,39.972687147625045,-111.78415325088578,5,81,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84739,Joseph,UT,38.63,-112.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84761,Parowan,UT,37.845672366640905,-112.83264052301615,6,198,2,87,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
84775,Torrey,UT,38.30445119371333,-111.4115643718511,0,0,7,645,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05048,Hartland,VT,43.53943995,-72.39962215,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05081,Wells River,VT,44.15586593940936,-72.0612450490359,0,0,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05667,Plainfield,VT,44.278102218017565,-72.42401727180989,1,23,1,44,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
05770,Shoreham,VT,43.9141130737257,-73.31168709484405,1,5,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05825,Coventry,VT,44.86632137353129,-72.261755695764,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,Bristow,VA,38.741545379790885,-77.56078052638267,7,398,10,915,0,0,0,0,0,0,8,166,2,11,0,0,0,0,2,44,1,10,0,0
20141,Round Hill,VA,39.1335956761963,-77.76548587700195,1,42,0,0,0,0,0,0,1,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0
20152,South Riding,VA,38.923689360494095,-77.51397669809948,18,892,16,2047,1,23,0,0,3,32,12,251,3,43,0,0,1,13,2,19,0,0,0,0
20180,Lovettsville,VA,39.274478270453,-77.6291916798146,2,47,5,347,0,0,1,143,1,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0
20186,Warrenton,VA,38.734217788870566,-78.24397216270114,27,892,27,1992,2,249,0,0,12,64,44,323,8,46,2,15,4,8,8,51,0,0,0,0
22151,Springfield,VA,38.80196133859209,-77.20058873446115,12,698,7,766,0,0,0,0,1,9,12,151,1,1,0,0,0,0,3,45,1,1,0,0
22304,Alexandria,VA,38.80950601705722,-77.12569365440851,24,1811,38,4739,0,0,0,0,7,206,30,991,9,161,0,0,4,38,8,87,4,39,0,0
22406,Fredericksburg,VA,38.3528286215796,-77.50783970812563,23,572,13,425,0,0,1,42,2,6,4,28,0,0,0,0,1,3,2,9,1,3,0,0
22482,Kilmarnock,VA,37.71895119029171,-76.38321189889426,4,29,12,471,0,0,0,0,2,3,5,5,2,7,1,3,0,0,1,1,1,3,0,0
22603,Winchester,VA,39.209016690187774,-78.16247069715183,13,117,13,437,0,0,2,12,1,6,9,59,1,3,0,0,2,5,2,16,1,3,0,0
22831,Hinton,VA,38.48,-79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22952,Lyndhurst,VA,37.96,-78.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23503,Norfolk,VA,36.94942562897769,-76.2545721826787,17,625,13,729,0,0,0,0,3,11,3,37,0,0,0,0,1,9,1,1,0,0,0,0
